source,target,type
3rr-9mw7ack,M6L-nZGIUTE,recommendation
3rr-9mw7ack,BBz-Jyr23M4,recommendation
3rr-9mw7ack,djTNUp4XIRo,recommendation
3rr-9mw7ack,PJ7LBQo_t58,direct
PJ7LBQo_t58,XFQeKGQXnZY,recommendation
PJ7LBQo_t58,lhCeOgaNILs,recommendation
PJ7LBQo_t58,0Fx5giF_iaA,recommendation
PJ7LBQo_t58,u48dwi-NcSg,recommendation
PJ7LBQo_t58,3rr-9mw7ack,recommendation
PJ7LBQo_t58,_3wzx2C6Bt8,recommendation
PJ7LBQo_t58,OtNdfpnyc-o,recommendation
PJ7LBQo_t58,Dix8si0cdDo,recommendation
PJ7LBQo_t58,cSzqJZJ0Jrw,recommendation
PJ7LBQo_t58,33pC31rw9bM,recommendation
PJ7LBQo_t58,18dJR3lnMJ4,recommendation
PJ7LBQo_t58,laSDh8YRj-o,recommendation
PJ7LBQo_t58,NuoK5ugTgCI,recommendation
PJ7LBQo_t58,W6gkiBZZslA,recommendation
PJ7LBQo_t58,0-3LwObQkSk,recommendation
PJ7LBQo_t58,PWuTRDPqvnM,recommendation
PJ7LBQo_t58,NlxkrxkIXKU,recommendation
PJ7LBQo_t58,rrayvaGIuMY,recommendation
PJ7LBQo_t58,gASHwfH47Hg,recommendation
PJ7LBQo_t58,XFQeKGQXnZY,direct
XFQeKGQXnZY,3rr-9mw7ack,direct
3rr-9mw7ack,GUCcsMmZVec,recommendation
3rr-9mw7ack,RigNGniGelg,recommendation
3rr-9mw7ack,UXZ9oGUFje0,recommendation
3rr-9mw7ack,CvWrkxzCiaY,recommendation
PJ7LBQo_t58,mDUycQEd1bs,recommendation
PJ7LBQo_t58,jQ2e0KH5WrI,recommendation
PJ7LBQo_t58,apXMWgvDqvM,recommendation
XFQeKGQXnZY,lhCeOgaNILs,direct
lhCeOgaNILs,W6gkiBZZslA,recommendation
lhCeOgaNILs,0Fx5giF_iaA,recommendation
lhCeOgaNILs,PJ7LBQo_t58,recommendation
lhCeOgaNILs,u48dwi-NcSg,recommendation
lhCeOgaNILs,yIN_Ldp2S74,recommendation
lhCeOgaNILs,dCm5CcQhU-c,recommendation
lhCeOgaNILs,Vxy5oDYP5D0,recommendation
lhCeOgaNILs,52ScrJFrxBQ,recommendation
lhCeOgaNILs,ibWCmC23ERQ,recommendation
lhCeOgaNILs,mKP_pgXFH6k,recommendation
lhCeOgaNILs,vN1o6u7Zo9A,recommendation
lhCeOgaNILs,mDUycQEd1bs,recommendation
lhCeOgaNILs,I-LLENvnySU,recommendation
lhCeOgaNILs,SUYJHL2muN8,recommendation
lhCeOgaNILs,1GPTF_taWHY,recommendation
lhCeOgaNILs,IvezvDoikUU,recommendation
lhCeOgaNILs,4xXZhXTFWnE,recommendation
lhCeOgaNILs,Hrd-Wdxbg-Q,recommendation
lhCeOgaNILs,Lt9ANyzpipI,recommendation
lhCeOgaNILs,W6gkiBZZslA,direct
q65O3qA0-n4,8a3r-cG8Wic,recommendation
q65O3qA0-n4,d3zTfXvYZ9s,recommendation
q65O3qA0-n4,Vxz6nNqpDCk,recommendation
q65O3qA0-n4,t-O-Qdh7VvQ,recommendation
q65O3qA0-n4,MTY1Kje0yLg,recommendation
q65O3qA0-n4,-0QwdJ37Y38,recommendation
q65O3qA0-n4,V7C318DGB38,recommendation
q65O3qA0-n4,p_8yK2kmxoo,recommendation
q65O3qA0-n4,owPC60Ue0BE,recommendation
q65O3qA0-n4,Xc4xYacTu-E,recommendation
q65O3qA0-n4,HxEAGnUtfL0,recommendation
q65O3qA0-n4,ZPUYBsI7Pp0,recommendation
q65O3qA0-n4,YQ6vWW9BEKU,recommendation
q65O3qA0-n4,1Hqm0dYKUx4,recommendation
q65O3qA0-n4,mxhxL1LzKww,recommendation
q65O3qA0-n4,QC2x_RRnk8E,recommendation
q65O3qA0-n4,RZvdpRUHImI,recommendation
q65O3qA0-n4,EK32jo7i5LQ,recommendation
q65O3qA0-n4,8a3r-cG8Wic,direct
8a3r-cG8Wic,GE-lAftuQgc,recommendation
8a3r-cG8Wic,ZPUYBsI7Pp0,recommendation
8a3r-cG8Wic,s86-Z-CbaHA,recommendation
8a3r-cG8Wic,TRb52O76HxQ,recommendation
8a3r-cG8Wic,U93QRMcQU5Y,recommendation
8a3r-cG8Wic,yuD34tEpRFw,recommendation
8a3r-cG8Wic,SgZ1f4ACZBQ,recommendation
8a3r-cG8Wic,OI_HFnNTfyU,recommendation
8a3r-cG8Wic,jf_4z4AKwJg,recommendation
8a3r-cG8Wic,Ch4d9qEKmHE,recommendation
8a3r-cG8Wic,r0_mi8ngNnM,recommendation
8a3r-cG8Wic,IJhgZBn-LHg,recommendation
8a3r-cG8Wic,yy5UpVoQDJw,recommendation
8a3r-cG8Wic,zR3Igc3Rhfg,recommendation
8a3r-cG8Wic,3n1DC_Q-2Ng,recommendation
8a3r-cG8Wic,pxmHHoTPSKI,recommendation
8a3r-cG8Wic,pFoCGlhLkJY,recommendation
8a3r-cG8Wic,2lR7s1Y6Zig,recommendation
8a3r-cG8Wic,XPUuF_dECVI,recommendation
8a3r-cG8Wic,GE-lAftuQgc,direct
GE-lAftuQgc,Iy7NzjCmUf0,recommendation
GE-lAftuQgc,HfLVYr38D0Q,recommendation
GE-lAftuQgc,vKMNZyJRhBg,recommendation
GE-lAftuQgc,9mVRc80vhhQ,recommendation
GE-lAftuQgc,3bifbg12u28,recommendation
GE-lAftuQgc,hOFRbjjjwCE,recommendation
GE-lAftuQgc,r_iNRGac_uM,recommendation
GE-lAftuQgc,AfjUek2HbqI,recommendation
GE-lAftuQgc,Gl0XrQmkPm0,recommendation
GE-lAftuQgc,ZbhqHCqjoZ0,recommendation
GE-lAftuQgc,_jP76fYj0fw,recommendation
GE-lAftuQgc,uD4izuDMUQA,recommendation
GE-lAftuQgc,PuSkexkHRb0,recommendation
GE-lAftuQgc,fQh0CPNzSmY,recommendation
GE-lAftuQgc,eDb7VRxW9Cw,recommendation
GE-lAftuQgc,PaErPyEnDvk,recommendation
GE-lAftuQgc,opd-6CvVFqM,recommendation
GE-lAftuQgc,IJhgZBn-LHg,recommendation
GE-lAftuQgc,p0G68ORc8uQ,recommendation
GE-lAftuQgc,Iy7NzjCmUf0,direct
Iy7NzjCmUf0,GoW8Tf7hTGA,recommendation
Iy7NzjCmUf0,GE-lAftuQgc,recommendation
Iy7NzjCmUf0,E39GIysMevQ,recommendation
Iy7NzjCmUf0,9mVRc80vhhQ,recommendation
Iy7NzjCmUf0,uD4izuDMUQA,recommendation
Iy7NzjCmUf0,i93Z7zljQ7I,recommendation
Iy7NzjCmUf0,IJhgZBn-LHg,recommendation
Iy7NzjCmUf0,zR3Igc3Rhfg,recommendation
Iy7NzjCmUf0,0NbBjNiw4tk,recommendation
Iy7NzjCmUf0,IwJzsE8CvzQ,recommendation
Iy7NzjCmUf0,NU5LHohWOs8,recommendation
Iy7NzjCmUf0,AC7yFDb1zOA,recommendation
Iy7NzjCmUf0,yDiD8F9ItX0,recommendation
Iy7NzjCmUf0,JbdGVtj4whA,recommendation
Iy7NzjCmUf0,ZL4yYHdDSWs,recommendation
Iy7NzjCmUf0,hOFRbjjjwCE,recommendation
Iy7NzjCmUf0,XmhEBiIGPUg,recommendation
Iy7NzjCmUf0,HfLVYr38D0Q,recommendation
Iy7NzjCmUf0,GoW8Tf7hTGA,direct
GoW8Tf7hTGA,i93Z7zljQ7I,recommendation
GoW8Tf7hTGA,Iy7NzjCmUf0,recommendation
GoW8Tf7hTGA,QgNDao7m41M,recommendation
GoW8Tf7hTGA,uF14sGoymW0,recommendation
GoW8Tf7hTGA,uD4izuDMUQA,recommendation
GoW8Tf7hTGA,zR3Igc3Rhfg,recommendation
GoW8Tf7hTGA,w_T0Xt_PooM,recommendation
GoW8Tf7hTGA,HEheh1BH34Q,recommendation
GoW8Tf7hTGA,fyQrdsTNuo0,recommendation
GoW8Tf7hTGA,UY9P0QSxlnI,recommendation
GoW8Tf7hTGA,GCTuirkcRwo,recommendation
GoW8Tf7hTGA,bSkPNMjRRio,recommendation
GoW8Tf7hTGA,hTuJby2_97E,recommendation
GoW8Tf7hTGA,GATj2tdBJWc,recommendation
GoW8Tf7hTGA,Q1OreyX0-fw,recommendation
GoW8Tf7hTGA,9mVRc80vhhQ,recommendation
GoW8Tf7hTGA,KEHCCsFFIuY,recommendation
GoW8Tf7hTGA,fCmWZehG7Bg,recommendation
GoW8Tf7hTGA,i93Z7zljQ7I,direct
i93Z7zljQ7I,GoW8Tf7hTGA,recommendation
i93Z7zljQ7I,Iy7NzjCmUf0,recommendation
i93Z7zljQ7I,uF14sGoymW0,recommendation
i93Z7zljQ7I,zR3Igc3Rhfg,recommendation
i93Z7zljQ7I,uD4izuDMUQA,recommendation
i93Z7zljQ7I,9mVRc80vhhQ,recommendation
i93Z7zljQ7I,GCTuirkcRwo,recommendation
i93Z7zljQ7I,JFiBXFFzT5c,recommendation
i93Z7zljQ7I,fyQrdsTNuo0,recommendation
i93Z7zljQ7I,hTuJby2_97E,recommendation
i93Z7zljQ7I,w_T0Xt_PooM,recommendation
i93Z7zljQ7I,GATj2tdBJWc,recommendation
i93Z7zljQ7I,BRTkCsUmn5c,recommendation
i93Z7zljQ7I,PUwmA3Q0_OE,recommendation
i93Z7zljQ7I,IJhgZBn-LHg,recommendation
i93Z7zljQ7I,AC7yFDb1zOA,recommendation
i93Z7zljQ7I,c9VYx_dJEDs,recommendation
i93Z7zljQ7I,isppUA0MZmw,recommendation
i93Z7zljQ7I,GoW8Tf7hTGA,direct
GoW8Tf7hTGA,JFiBXFFzT5c,recommendation
GoW8Tf7hTGA,l03_BnPRIKc,recommendation
GoW8Tf7hTGA,5KygwcZ545U,recommendation
GoW8Tf7hTGA,PuTqWxuAazI,recommendation
GoW8Tf7hTGA,PUwmA3Q0_OE,recommendation
GoW8Tf7hTGA,d27exZfXzsc,recommendation
GoW8Tf7hTGA,ANTYF6g2Q9A,recommendation
i93Z7zljQ7I,6KZ1kvIUFrU,recommendation
i93Z7zljQ7I,J2BaK8Pt2iU,recommendation
i93Z7zljQ7I,SPtSBLpyBu4,recommendation
i93Z7zljQ7I,FBchtofZJSM,recommendation
i93Z7zljQ7I,fCmWZehG7Bg,recommendation
i93Z7zljQ7I,fA4ryR2uH38,recommendation
i93Z7zljQ7I,NrRPg0pH9xc,recommendation
i93Z7zljQ7I,E9oKEJ1pXPw,recommendation
i93Z7zljQ7I,LhfXGjKcXHw,recommendation
i93Z7zljQ7I,zEI5nXxbRHM,recommendation
i93Z7zljQ7I,Vj-_dfH-dBI,recommendation
i93Z7zljQ7I,l03_BnPRIKc,recommendation
i93Z7zljQ7I,7KXGZAEWzn0,recommendation
i93Z7zljQ7I,R5bkXdiVDg4,recommendation
GoW8Tf7hTGA,6KZ1kvIUFrU,recommendation
GoW8Tf7hTGA,XRCIzZHpFtY,recommendation
GoW8Tf7hTGA,yDiD8F9ItX0,recommendation
GoW8Tf7hTGA,l03_BnPRIKc,direct
l03_BnPRIKc,lzNzOkMq0kU,recommendation
l03_BnPRIKc,NrRPg0pH9xc,recommendation
l03_BnPRIKc,GoW8Tf7hTGA,recommendation
l03_BnPRIKc,Iy7NzjCmUf0,recommendation
l03_BnPRIKc,uF14sGoymW0,recommendation
l03_BnPRIKc,EJxwWpaGoJs,recommendation
l03_BnPRIKc,i93Z7zljQ7I,recommendation
l03_BnPRIKc,yDiD8F9ItX0,recommendation
l03_BnPRIKc,zR3Igc3Rhfg,recommendation
l03_BnPRIKc,fyQrdsTNuo0,recommendation
l03_BnPRIKc,uD4izuDMUQA,recommendation
l03_BnPRIKc,w_T0Xt_PooM,recommendation
l03_BnPRIKc,C_2KN8OGgyY,recommendation
l03_BnPRIKc,SPtSBLpyBu4,recommendation
l03_BnPRIKc,fCmWZehG7Bg,recommendation
l03_BnPRIKc,jiSwvxA5v4Q,recommendation
l03_BnPRIKc,GATj2tdBJWc,recommendation
l03_BnPRIKc,VzWTyufdkug,recommendation
l03_BnPRIKc,lzNzOkMq0kU,direct
lzNzOkMq0kU,EJxwWpaGoJs,recommendation
lzNzOkMq0kU,IJhgZBn-LHg,recommendation
lzNzOkMq0kU,GoW8Tf7hTGA,recommendation
lzNzOkMq0kU,doN4t5NKW-k,recommendation
lzNzOkMq0kU,uSVbgrjU0lE,recommendation
lzNzOkMq0kU,uD4izuDMUQA,recommendation
lzNzOkMq0kU,C_2KN8OGgyY,recommendation
lzNzOkMq0kU,X_m1mPtYzTk,recommendation
lzNzOkMq0kU,hTuJby2_97E,recommendation
lzNzOkMq0kU,MlOjSQeO1Dg,recommendation
lzNzOkMq0kU,0NbBjNiw4tk,recommendation
lzNzOkMq0kU,Iy7NzjCmUf0,recommendation
lzNzOkMq0kU,s86-Z-CbaHA,recommendation
lzNzOkMq0kU,GCTuirkcRwo,recommendation
lzNzOkMq0kU,KEHCCsFFIuY,recommendation
lzNzOkMq0kU,0ZfS8dr3jbc,recommendation
lzNzOkMq0kU,l03_BnPRIKc,recommendation
lzNzOkMq0kU,nT3Ig1tKpWM,recommendation
lzNzOkMq0kU,VzWTyufdkug,recommendation
lzNzOkMq0kU,EJxwWpaGoJs,direct
EJxwWpaGoJs,SvaG0xDdP8g,recommendation
EJxwWpaGoJs,GNJpoP642wc,recommendation
EJxwWpaGoJs,-X-p5C4SLVo,recommendation
EJxwWpaGoJs,2e4rra095BQ,recommendation
EJxwWpaGoJs,6l4kr36TzQ4,recommendation
EJxwWpaGoJs,yDiD8F9ItX0,recommendation
EJxwWpaGoJs,SUelbSa-OkA,recommendation
EJxwWpaGoJs,3TrNN_eTau0,recommendation
EJxwWpaGoJs,JqmIo-tUd48,recommendation
EJxwWpaGoJs,tRPu5u_Pizk,recommendation
EJxwWpaGoJs,zR3Igc3Rhfg,recommendation
EJxwWpaGoJs,VzWTyufdkug,recommendation
EJxwWpaGoJs,lGXcYlwsK7c,recommendation
EJxwWpaGoJs,YO9rRR-UyzM,recommendation
EJxwWpaGoJs,fzweIEvN8sc,recommendation
EJxwWpaGoJs,M2_NeFbFcSw,recommendation
EJxwWpaGoJs,CK9T9gWSU18,recommendation
EJxwWpaGoJs,doN4t5NKW-k,recommendation
EJxwWpaGoJs,s9AuqxSVHUY,recommendation
EJxwWpaGoJs,SvaG0xDdP8g,direct
SvaG0xDdP8g,3TrNN_eTau0,recommendation
SvaG0xDdP8g,GNJpoP642wc,recommendation
SvaG0xDdP8g,pL3Yzjk5R4M,recommendation
SvaG0xDdP8g,tRPu5u_Pizk,recommendation
SvaG0xDdP8g,roM1QPr8lNo,recommendation
SvaG0xDdP8g,04QzO0DMFHE,recommendation
SvaG0xDdP8g,EJxwWpaGoJs,recommendation
SvaG0xDdP8g,doN4t5NKW-k,recommendation
SvaG0xDdP8g,BtXpbSX9IPQ,recommendation
SvaG0xDdP8g,dVNRChcQJaE,recommendation
SvaG0xDdP8g,VzWTyufdkug,recommendation
SvaG0xDdP8g,-l7MM9yoxII,recommendation
SvaG0xDdP8g,xwpgmEvlRpM,recommendation
SvaG0xDdP8g,JafY92PhgKU,recommendation
SvaG0xDdP8g,vFwqZ4qAUkE,recommendation
SvaG0xDdP8g,qoNWVsT6AgA,recommendation
SvaG0xDdP8g,2fS9ixfQ_no,recommendation
SvaG0xDdP8g,DqLsYonjvRY,recommendation
SvaG0xDdP8g,PIDytLL734A,recommendation
SvaG0xDdP8g,3TrNN_eTau0,direct
3TrNN_eTau0,S9HdPi9Ikhk,recommendation
3TrNN_eTau0,iR3oXFFISI0,recommendation
3TrNN_eTau0,SvaG0xDdP8g,recommendation
3TrNN_eTau0,5CQ6EJQ9hCE,recommendation
3TrNN_eTau0,OYXUWJ0_ncw,recommendation
3TrNN_eTau0,n9xyMaUAyYI,recommendation
3TrNN_eTau0,GNJpoP642wc,recommendation
3TrNN_eTau0,-X-p5C4SLVo,recommendation
3TrNN_eTau0,yN75W5AIQ2w,recommendation
3TrNN_eTau0,lPzNHeX7OYM,recommendation
3TrNN_eTau0,UbfH209HCkA,recommendation
3TrNN_eTau0,DqLsYonjvRY,recommendation
3TrNN_eTau0,FqdhkuMTNWU,recommendation
3TrNN_eTau0,2fS9ixfQ_no,recommendation
3TrNN_eTau0,CD-OcW3Qhjg,recommendation
3TrNN_eTau0,BtXpbSX9IPQ,recommendation
3TrNN_eTau0,y0mGJNq-bHk,recommendation
3TrNN_eTau0,WLMq5nkmyRM,recommendation
3TrNN_eTau0,Lrfr06Sj3vQ,recommendation
3TrNN_eTau0,S9HdPi9Ikhk,direct
S9HdPi9Ikhk,iR3oXFFISI0,recommendation
S9HdPi9Ikhk,3TrNN_eTau0,recommendation
S9HdPi9Ikhk,xMDdaNLc8DU,recommendation
S9HdPi9Ikhk,tRPu5u_Pizk,recommendation
S9HdPi9Ikhk,yDiD8F9ItX0,recommendation
S9HdPi9Ikhk,FBhIDjWaByg,recommendation
S9HdPi9Ikhk,RONIax0_1ec,recommendation
S9HdPi9Ikhk,-l7MM9yoxII,recommendation
S9HdPi9Ikhk,vedycfT3-S8,recommendation
S9HdPi9Ikhk,SUelbSa-OkA,recommendation
S9HdPi9Ikhk,04QzO0DMFHE,recommendation
S9HdPi9Ikhk,XeZ3APhUT2Q,recommendation
S9HdPi9Ikhk,dJ0wep3qiO0,recommendation
S9HdPi9Ikhk,syVP6zDZN7I,recommendation
S9HdPi9Ikhk,uD4izuDMUQA,recommendation
S9HdPi9Ikhk,OCjhCL2iqlQ,recommendation
S9HdPi9Ikhk,hf9_F-HQ13E,recommendation
S9HdPi9Ikhk,cwZb2mqId0A,recommendation
S9HdPi9Ikhk,VzWTyufdkug,recommendation
S9HdPi9Ikhk,iR3oXFFISI0,direct
iR3oXFFISI0,n9xyMaUAyYI,recommendation
iR3oXFFISI0,lPzNHeX7OYM,recommendation
iR3oXFFISI0,yN75W5AIQ2w,recommendation
iR3oXFFISI0,0g8lANs6zpQ,recommendation
iR3oXFFISI0,xc1SzgGhMKc,recommendation
iR3oXFFISI0,yDiD8F9ItX0,recommendation
iR3oXFFISI0,ma7V3EW99WI,recommendation
iR3oXFFISI0,PIDytLL734A,recommendation
iR3oXFFISI0,3TrNN_eTau0,recommendation
iR3oXFFISI0,S9HdPi9Ikhk,recommendation
iR3oXFFISI0,-l7MM9yoxII,recommendation
iR3oXFFISI0,xMDdaNLc8DU,recommendation
iR3oXFFISI0,GNJpoP642wc,recommendation
iR3oXFFISI0,-X-p5C4SLVo,recommendation
iR3oXFFISI0,5CQ6EJQ9hCE,recommendation
iR3oXFFISI0,LRV185XaMIM,recommendation
iR3oXFFISI0,SvaG0xDdP8g,recommendation
iR3oXFFISI0,uD4izuDMUQA,recommendation
iR3oXFFISI0,5KygwcZ545U,recommendation
